Dex #,Name,Primary Type,Secondary Type,Ability 1,Ability 2,Hidden Ability,HP,Attack,Defense,Sp.Atk,Sp.Def,Speed,BST,Generation,Starter,Psuedo-Legendary,Alolan,Galarian,Hisuian,Paldean,Sub-Legendary,Legendary,Mythical,Ultra Beast,Paradox,Mega,Gigantamax,Terastal,Ranking,Ranking Gen
570,Hisuian Zorua,Normal,Ghost,Illusion,,,35,60,40,85,40,70,330,Gen VIII,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
570,Zorua,Dark,,Illusion,,,40,65,40,80,40,65,330,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
571,Hisuian Zoroark,Normal,Ghost,Illusion,,,60,105,60,120,60,105,510,Gen VIII,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SV
571,Zoroark,Dark,,Illusion,,,60,105,60,120,60,105,510,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NU,SV
572,Minccino,Normal,,Cute Charm,Technician,Skill Link,55,50,40,40,40,75,300,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SS
573,Cinccino,Normal,,Cute Charm,Technician,Skill Link,75,95,60,65,60,115,470,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PU,SS
574,Gothita,Psychic,,Frisk,Competitive,Shadow Tag,45,30,50,55,65,45,290,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
575,Gothorita,Psychic,,Frisk,Competitive,Shadow Tag,60,45,70,75,85,55,390,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SV
576,Gothitelle,Psychic,,Frisk,Competitive,Shadow Tag,70,55,95,95,110,65,490,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
577,Solosis,Psychic,,Overcoat,Magic Guard,Regenerator,45,30,40,105,50,20,290,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SS
578,Duosion,Psychic,,Overcoat,Magic Guard,Regenerator,65,40,50,125,60,30,370,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SS
579,Reuniclus,Psychic,,Overcoat,Magic Guard,Regenerator,110,65,75,125,85,30,490,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SS
580,Ducklett,Water,Flying,Keen Eye,Big Pecks,Hydration,62,44,50,44,50,55,305,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
581,Swanna,Water,Flying,Keen Eye,Big Pecks,Hydration,75,87,63,87,63,98,473,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PU,SV
582,Vanillite,Ice,,Ice Body,Snow Cloak,Weak Armor,36,50,50,65,60,44,305,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SS
583,Vanillish,Ice,,Ice Body,Snow Cloak,Weak Armor,51,65,65,80,75,59,395,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SS
584,Vanilluxe,Ice,,Ice Body,Snow Warning,Weak Armor,71,95,85,110,95,79,535,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PUBL,SS
585,Deerling,Normal,Grass,Chlorophyll,Sap Sipper,Serene Grace,60,60,50,40,50,75,335,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
586,Sawsbuck,Normal,Grass,Chlorophyll,Sap Sipper,Serene Grace,80,100,70,60,70,95,475,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
587,Emolga,Electric,Flying,Static,,Motor Drive,55,75,60,75,60,103,428,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SS
588,Karrablast,Bug,,Swarm,Shed Skin,No Guard,50,75,45,40,45,60,315,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SS
589,Escavalier,Bug,Steel,Swarm,Shell Armor,Overcoat,70,135,105,60,105,20,495,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NU,SS
590,Foongus,Grass,Poison,Effect Spore,,Regenerator,69,55,45,55,55,15,294,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
591,Amoonguss,Grass,Poison,Effect Spore,,Regenerator,114,85,70,85,80,30,464,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OU,SV
592,Frillish,Water,Ghost,Water Absorb,Cursed Body,Damp,55,40,50,65,85,40,335,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SS
593,Jellicent,Water,Ghost,Water Absorb,Cursed Body,Damp,100,60,70,85,105,60,480,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PU,SS
594,Alomomola,Water,,Healer,Hydration,Regenerator,165,75,80,40,45,65,470,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OU,SV
595,Joltik,Bug,Electric,Compound Eyes,Unnerve,Swarm,50,47,50,57,50,65,319,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SS
596,Galvantula,Bug,Electric,Compound Eyes,Unnerve,Swarm,70,77,60,97,60,108,472,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PU,SS
597,Ferroseed,Grass,Steel,Iron Barbs,,,44,50,91,24,86,10,305,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PU,SS
598,Ferrothorn,Grass,Steel,Iron Barbs,,Anticipation,74,94,131,54,116,20,489,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OU,SS
599,Klink,Steel,,Plus,Minus,Clear Body,40,55,70,45,60,30,300,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SS
600,Klang,Steel,,Plus,Minus,Clear Body,60,80,95,70,85,50,440,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SS
601,Klinklang,Steel,,Plus,Minus,Clear Body,60,100,115,70,85,90,520,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SS
602,Tynamo,Electric,,Levitate,,,35,55,40,45,40,60,275,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
603,Eelektrik,Electric,,Levitate,,,65,85,70,75,70,40,405,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SV
604,Eelektross,Electric,,Levitate,,,85,115,80,105,80,50,515,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PU,SV
605,Elgyem,Psychic,,Telepathy,Synchronize,Analytic,55,55,55,85,55,30,335,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SS
606,Beheeyem,Psychic,,Telepathy,Synchronize,Analytic,75,75,75,125,95,40,485,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SS
607,Litwick,Ghost,Fire,Flash Fire,Flame Body,Infiltrator,50,30,55,65,55,20,275,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
608,Lampent,Ghost,Fire,Flash Fire,Flame Body,Infiltrator,60,40,60,95,60,55,370,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SV
609,Chandelure,Ghost,Fire,Flash Fire,Flame Body,Infiltrator,60,55,90,145,90,80,520,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SV
610,Axew,Dragon,,Rivalry,Mold Breaker,Unnerve,46,87,60,30,40,57,320,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
611,Fraxure,Dragon,,Rivalry,Mold Breaker,Unnerve,66,117,70,40,50,67,410,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SV
612,Haxorus,Dragon,,Rivalry,Mold Breaker,Unnerve,76,147,90,60,70,97,540,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RUBL,SV
613,Cubchoo,Ice,,Snow Cloak,Slush Rush,Rattled,55,70,40,60,40,40,305,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
614,Beartic,Ice,,Snow Cloak,Slush Rush,Swift Swim,95,130,80,70,80,50,505,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
615,Cryogonal,Ice,,Levitate,,,80,50,50,95,135,105,515,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PU,SV
616,Shelmet,Bug,,Hydration,Shell Armor,Overcoat,50,40,85,40,65,25,305,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SS
617,Accelgor,Bug,,Hydration,Sticky Hold,Unburden,80,70,40,100,60,145,495,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SS
618,Galarian Stunfisk,Ground,Steel,Mimicry,,,109,81,99,66,84,32,471,Gen VIII,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SS
618,Stunfisk,Ground,Electric,Static,Limber,Sand Veil,109,66,84,81,99,32,471,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SS
619,Mienfoo,Fighting,,Inner Focus,Regenerator,Reckless,45,85,50,55,50,65,350,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
620,Mienshao,Fighting,,Inner Focus,Regenerator,Reckless,65,125,60,95,60,105,510,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RUBL,SV
621,Druddigon,Dragon,,Rough Skin,Sheer Force,Mold Breaker,77,120,90,60,90,48,485,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PU,SS
622,Golett,Ground,Ghost,Iron Fist,Klutz,No Guard,59,74,50,35,50,35,303,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SS
623,Golurk,Ground,Ghost,Iron Fist,Klutz,No Guard,89,124,80,55,80,55,483,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NU,SS
624,Pawniard,Dark,Steel,Defiant,Inner Focus,Pressure,45,85,70,40,40,60,340,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
625,Bisharp,Dark,Steel,Defiant,Inner Focus,Pressure,65,125,100,60,70,70,490,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SV
626,Bouffalant,Normal,,Reckless,Sap Sipper,Soundproof,95,110,95,40,95,55,490,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SS
627,Rufflet,Normal,Flying,Keen Eye,Sheer Force,Hustle,70,83,50,37,50,60,350,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SV
628,Braviary,Normal,Flying,Keen Eye,Sheer Force,Defiant,100,123,75,57,75,80,510,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PU,SV
628,Hisuian Braviary,Psychic,Flying,Keen Eye,Sheer Force,Tinted Lens,110,83,70,112,70,65,510,Gen VIII,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NU,SV
629,Vullaby,Dark,Flying,Big Pecks,Overcoat,Weak Armor,70,55,75,45,65,60,370,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
630,Mandibuzz,Dark,Flying,Big Pecks,Overcoat,Weak Armor,110,65,105,55,95,80,510,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UU,SV
631,Heatmor,Fire,,Gluttony,Flash Fire,White Smoke,85,97,66,105,66,65,484,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SS
632,Durant,Bug,Steel,Swarm,Hustle,Truant,58,109,112,48,48,109,484,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RUBL,SS
633,Deino,Dark,Dragon,Hustle,,,52,65,50,45,50,38,300,Gen V,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
634,Zweilous,Dark,Dragon,Hustle,,,72,85,70,65,70,58,420,Gen V,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SV
635,Hydreigon,Dark,Dragon,Levitate,,,92,105,90,125,90,98,600,Gen V,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UU,SV
636,Larvesta,Bug,Fire,Flame Body,,Swarm,55,85,55,50,55,60,360,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
637,Volcarona,Bug,Fire,Flame Body,,Swarm,85,60,65,135,105,100,550,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SV
638,Cobalion,Steel,Fighting,Justified,,,91,90,129,90,72,108,580,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UU,SS
639,Terrakion,Rock,Fighting,Justified,,,91,129,90,72,90,108,580,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UUBL,SS
640,Virizion,Grass,Fighting,Justified,,,91,90,72,90,129,108,580,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PUBL,SS
641,Tornadus,Flying,,Prankster,,Defiant,79,115,70,125,80,111,580,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NU,SV
641,Tornadus (Therian),Flying,,Regenerator,,,79,100,80,110,90,121,580,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UU,SV
642,Thundurus,Electric,Flying,Prankster,,Defiant,79,115,70,125,80,111,580,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SV
642,Thundurus (Therian),Electric,Flying,Volt Absrob,,,79,105,70,145,80,101,580,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UU,SV
643,Reshiram,Dragon,Fire,Turboblaze,,,100,120,100,150,120,90,680,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SS
644,Zekrom,Dragon,Electric,Terravolt,,,100,150,120,120,100,90,680,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SS
645,Landorus,Ground,Flying,Sand Force,,Sheer Force,89,125,90,115,80,101,600,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SV
645,Landorus (Therian),Ground,Flying,Intimidate,,,89,145,90,105,80,91,600,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OU,SV
646,Kyurem,Dragon,Ice,Pressure,,,125,130,90,130,90,95,660,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SS
646,Kyurem (Black),Dragon,Ice,Terravolt,,,125,170,100,120,90,95,700,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SS
646,Kyurem (White),Dragon,Ice,Turboblaze,,,125,120,90,170,100,95,700,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SS
647,Keldeo,Water,Fighting,Justified,,,91,72,90,129,90,108,580,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,UU,SS
647,Keldeo (Resolute),Water,Fighting,Justified,,,91,72,90,129,90,108,580,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,UU,SS
648,Meloetta (Aria),Normal,Psychic,Serene Grace,,,100,77,77,128,128,90,600,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NU,SV
648,Meloetta (Pirouette),Normal,Fighting,Serene Grace,,,100,128,90,77,77,128,600,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NU,SV
649,Genesect,Bug,Steel,Download,,,71,120,95,120,95,99,600,Gen V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Uber,SS
650,Chespin,Grass,,Overgrow,,Bullerproof,56,61,65,48,45,38,313,Gen VI,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
651,Quilladin,Grass,,Overgrow,,Bullerproof,61,78,95,56,58,57,405,Gen VI,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SV
652,Chesnaught,Grass,Fighting,Overgrow,,Bullerproof,88,107,122,74,75,64,530,Gen VI,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SV
653,Fennekin,Fire,,Blaze,,Magician,40,45,40,62,60,60,307,Gen VI,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
654,Braixen,Fire,,Blaze,,Magician,59,59,58,90,70,73,409,Gen VI,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SV
655,Delphox,Fire,Psychic,Blaze,,Magician,75,69,72,114,100,104,534,Gen VI,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NU,SV
656,Froakie,Water,,Torrent,,Protean,41,56,40,62,44,71,314,Gen VI,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
657,Frogadier,Water,,Torrent,,Protean,54,63,52,83,56,97,405,Gen VI,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ZU,SV
658,Ash Greninja,Water,Dark,Battle Bond,,,72,145,67,153,71,132,640,Gen VII,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OU,SV
658,Greninja,Water,Dark,Torrent,,Protean,72,95,67,103,71,122,530,Gen VI,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OU,SV
659,Bunnelby,Normal,,Pickup,Cheek Pouch,Huge Power,38,36,38,32,36,57,237,Gen VI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SS
660,Diggersby,Normal,Ground,Pickup,Cheek Pouch,Huge Power,85,56,77,50,77,78,423,Gen VI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RUBL,SS
661,Fletchling,Normal,Flying,Big Pecks,,Gale Wings,45,50,43,40,38,62,278,Gen VI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
662,Fletchinder,Fire,Flying,Flame Body,,Gale Wings,62,73,55,56,52,84,382,Gen VI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SV
663,Talonflame,Fire,Flying,Flame Body,,Gale Wings,78,81,71,74,69,126,499,Gen VI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,RU,SV
664,Scatterbug,Bug,,Shield Dust,Compound Eyes,Friend Guard,38,35,40,27,25,35,200,Gen VI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
665,Spewpa,Bug,,Shed Skin,,Friend Guard,45,22,60,27,30,29,213,Gen VI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NFE,SV
666,Vivillon,Bug,Flying,Shield Dust,Compound Eyes,Friend Guard,80,52,50,90,50,89,411,Gen VI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PUBL,SV
667,Litleo,Fire,Normal,Rivalry,Unnerve,Moxie,62,50,58,73,54,72,369,Gen VI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LC,SV
